,date,text
87,"<span class=""artDateTime"">24.07.2020</span>","<div class=""artDesc"">, der er i Danmark, jo større er risikoen for, at det stikker af,« siger han. Slækker en smule Sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> understregede onsdag i et Facebook-opslag, at coronavirussen er »under kontrol«: »Men måske er det lykkedes så godt </div>"
88,"<span class=""artDateTime"">23.07.2020</span>","<div class=""artDesc"">. Fra 123 tilfælde i uge 27 til 240 i uge 29. Derfor opfordrede både sundhedsminister <b>Magnus</b> <b>Heunicke</b> og Tyra Grove Krause, afdelingschef og overlæge på SSI, til at holde fast i de gode vaner: Fysisk afstand og grundig håndhygiejne. Heunicke </div>"
89,"<span class=""artDateTime"">23.07.2020</span>","<div class=""artDesc"">Sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) opfordrer efter en stigning i bekræftede smittetilfælde danskerne til at holde sig til retningslinjerne. Det sker i et Facebook-opslag onsdag aften. Ministeren understreger, at coronavirusset </div>"
90,"<span class=""artDateTime"">21.07.2020</span>","<div class=""artDesc""> med stor debat til følge. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> konstaterede, at »svigt og forsømmelser i så voldsom grad hverken kan eller skal vi acceptere«, og indkaldte til topmøde i bestræbelserne på at rydde op. TV 2 har indtil </div>"
91,"<span class=""artDateTime"">21.07.2020</span>","<div class=""artDesc"">«. Før sommerferien holdt <b>Magnus</b> <b>Heunicke</b> møde med Folketingets partier, og der er planlagt et nyt møde i august. »En ny epidemilov skal ikke alene kunne håndtere den aktuelle coronapandemi, men også mulige fremtidige pandemier. Der er derfor </div>"
92,"<span class=""artDateTime"">21.07.2020</span>","<div class=""artDesc"">Sundheds- og ældreministeren, <b>Magnus</b> <b>Heunicke</b>, har i et folketingssvar afvist at udlevere en række dokumenter til Folketingets Sundheds- og Ældreudvalg. Udvalget har bedt om at få oversendt, hvad de forskellige myndigheder </div>"
93,"<span class=""artDateTime"">20.07.2020</span>","<div class=""artDesc""> sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S). Siden kom smitten med coronavirus så meget under kontrol, at der ifølge det seneste tal fra Statens Serum Institut i fredags kun var 49 nye bekræftede tilfælde det seneste døgn. Og hospitalerne står </div>"
94,"<span class=""artDateTime"">18.07.2020</span>","<div class=""artDesc"">«. Men som Jyllands-Posten tidligere har beskrevet, kom så vidtgående en anbefaling ikke fra Sundhedsstyrelsen. Siden har både Mette Frederiksen og sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> henvist til, at regeringen rådførte sig med »en bred kreds </div>"
95,"<span class=""artDateTime"">17.07.2020</span>","<div class=""artDesc""> blandt andet til forbuddet om at være flere end 100 samlet ad gangen og de pladskrav, der gælder for gæster i restauranter og caféer. Det har ikke været muligt for Politiken at få en kommentar fra sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S). </div>"
96,"<span class=""artDateTime"">16.07.2020</span>","<div class=""artDesc""> tal. Hotelfamiliers blødende forretninger i nye problemer Information: Sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) har forsikret, at statens smitteopsporingsapp, der blev lanceret i juni, er sikker. Alligevel har Udenrigsministeriet forbudt samtlige </div>"
97,"<span class=""artDateTime"">15.07.2020</span>","<div class=""artDesc""> Information. Grunden er, at man frygter for datasikkerheden, fordi appen kræver, at man har bluetooth-funktionen aktiveret på sin telefon. Det sker på trods af, at sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) flere gange har forsikret, at appen er sikker </div>"
98,"<span class=""artDateTime"">14.07.2020</span>","<div class=""artDesc""> <b>Magnus</b> <b>Heunicke</b> (S). Kammeradvokaten indledte en undersøgelse for at afklare en række spørgsmål om blandt andet habilitet ved aftaler og eventuelle brud på databeskyttelsesregler. Undersøgelsen mundede ud i, at Kammeradvokaten anbefalede </div>"
99,"<span class=""artDateTime"">14.07.2020</span>","<div class=""artDesc""> byrådsgruppe ønsker fortsat, at videooptagelserne bliver vist i sin helhed. Dette er blevet til en bred debat om hele ældreplejen i Danmark, og vi er glade for, at sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> tager sagen dybt seriøst. Efter sommerferien </div>"
100,"<span class=""artDateTime"">14.07.2020</span>","<div class=""artDesc"">. - Og det kan vi undgå ved, at patienterne er åbne om, hvad de får af alternative medikamenter, og dels ved at vi bliver lidt klogere på, hvad der er i de præparater, de får i den alternative verden, siger Tue Flindt Müller. Sundhedsminister <b>Magnus</b> </div>"
101,"<span class=""artDateTime"">13.07.2020</span>","<div class=""artDesc""> udsættes for intime og krænkende situationer, hvor plejepersonalet tilsidesætter hendes behov. Optagelserne blev filmet over 16 dage i efteråret 2019, og kvindens pårørende og værge havde givet TV2 tilladelse. Sundheds- og Ældreminister <b>Magnus</b> </div>"
102,"<span class=""artDateTime"">11.07.2020</span>","<div class=""artDesc""> vakt opsigt. Sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) har indkaldt forskellige aktører på ældreområdet til et møde om ældreplejen. - Billederne og beskrivelserne er rent ud sagt frygtelige og ikke noget, vi hverken skal eller kan </div>"
103,"<span class=""artDateTime"">09.07.2020</span>","<div class=""artDesc""> offentliggjorde med stor debat til følge. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> konstaterede, at »svigt og forsømmelser i så voldsom grad hverken kan eller skal vi acceptere«, og indkaldte til topmøde i bestræbelserne på at rydde op. Tilbage står spørgsmålet </div>"
104,"<span class=""artDateTime"">09.07.2020</span>","<div class=""artDesc"">. Ældreminister <b>Magnus</b> <b>Heunicke</b> (S) har indkaldt til møde med alle involverede parter, som formentlig holdes efter sommeren. KL står for området, men er ikke klar til at fremlægge specifikke forslag endnu. </div>"
105,"<span class=""artDateTime"">09.07.2020</span>","<div class=""artDesc""> på en anden. Sørens Papes yderste mål er statsministerposten Minister indkalder til møde efter video fra plejehjem Sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) kalder optagelser af dement kvinde fra aarhusiansk plejehjem for frygtelige og siger </div>"
106,"<span class=""artDateTime"">09.07.2020</span>","<div class=""artDesc"">Videoklip fra en forbudt dokumentar viser, hvordan en 90-årig, der er ramt af demens, ikke får den fornødne pleje. Sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) kalder på Instagram billederne for frygtelige og siger, at kvinden udsættes </div>"
107,"<span class=""artDateTime"">08.07.2020</span>","<div class=""artDesc""> og mere op, og i samme takt opdaterer vi løbende rejsevejledningerne for både erhvervsrejsende og danskere, som skal på ferie i udlandet, siger sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) i meddelelsen. - Flere steder vil man kunne møde </div>"
108,"<span class=""artDateTime"">07.07.2020</span>","<div class=""artDesc"">. Et eftersyn, som hun vil kræve af sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S), som i tillæg hertil kaldes i samråd af Venstre-politikeren. »Det har gjort et stort indtryk på mig at se de optagelser. Den måde, som [kvinden] behandles på, er så </div>"
109,"<span class=""artDateTime"">07.07.2020</span>","<div class=""artDesc""> var vellykket, har Østjyllands Politi skrevet i sin døgnrapport. Det bliver i øvrigt ikke Mogensen selv, der deltager i forhandlingerne om antallet af tilskuere i august. Det er overladt til justitsminister Nick Hækkerup (S) og sundhedsminister <b>Magnus</b> </div>"
110,"<span class=""artDateTime"">07.07.2020</span>","<div class=""artDesc""> sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) i et samråd. - Der har været en stribe sager, også før Aarhus, og derfor må ministeren på banen. Han skal fortælle, hvordan alle ældre sikres en værdig, kompetent og omsorgsfuld pleje, siger Jane </div>"
111,"<span class=""artDateTime"">04.07.2020</span>","<div class=""artDesc"">, hvordan levering af værnemidler skulle fordeles, møder kritik fra især Venstres psykiatri- og ældreordfører Jane Heitmann, der også er formand for Folketingets Sundheds- og Ældreudvalg. Hun vil nu have sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> </div>"
112,"<span class=""artDateTime"">04.07.2020</span>","<div class=""artDesc""> Erhverv. Mange covid-19-patienter har det skidt, længe efter virus er vækSundhedsminister <b>Magnus</b> <b>Heunicke</b> har på grund af ferie ikke mulighed for at kommentere kritikken, det samme lyder fra KL, hvor rådmand Jette Skive (DF), der er formand </div>"
113,"<span class=""artDateTime"">03.07.2020</span>","<div class=""artDesc"">. Repræsentative undersøgelser er det mest centrale redskab, vi har, til at fange problemerne, før det er for sent. Politiken har forgæves forsøgt at få en kommentar fra sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S). </div>"
114,"<span class=""artDateTime"">03.07.2020</span>","<div class=""artDesc""> <b>Magnus</b> <b>Heunicke</b> (S) vil først i august indkalde partilederne til drøftelser af situationen i næste sæson, er meldingen. </div>"
115,"<span class=""artDateTime"">03.07.2020</span>","<div class=""artDesc""> smittede de seneste syv dage. Det på trods af, at det snart er fire uger siden, at 15.000 mennesker deltog i en Black Lives Matter-demonstration i København. Noget der fik sundheds-og ældreminister <b>Magnus</b> <b>Heunicke</b> til at opfordre samtlige </div>"
116,"<span class=""artDateTime"">02.07.2020</span>","<div class=""artDesc"">, siger sundheds- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) i pressemeddelelsen. - At børn og unge over 12 år nu også får mulighed for at blive testet i samfundssporet, er derfor en vigtig udvidelse i vores testindsats, ligesom forældres mulighed </div>"
117,"<span class=""artDateTime"">01.07.2020</span>","<div class=""artDesc"">I andet halvår af 2014 kom 89 unge på 16 og 17 år i kontakt med sygehuset på grund af for højt alkoholindtag, mens det samme tal for 2019 var helt oppe på 149. Det fremgår af et folketingssvar fra sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S </div>"
118,"<span class=""artDateTime"">30.06.2020</span>","<div class=""artDesc"">- og ældreminister <b>Magnus</b> <b>Heunicke</b> (S) lyder det i pressemeddelelsen, at det er samfundets pligt at lave denne teststrategi og dermed beskytte både frontpersonale i plejesektoren samt de ældre. Og i fagforbundet FOA er der ros til ministeren. Torben </div>"
119,"<span class=""artDateTime"">30.06.2020</span>","<div class=""artDesc"">, har vi de nødvendige værktøjer til at sikre, at beboere og patienter i Danmark nu kan modtage besøg i endnu større omfang,« sagde sundhedsminister <b>Magnus</b> <b>Heunicke</b> om åbningen af plejehjemmene. Sundhedsstyrelsens anbefalinger om blandt andet god hygiejne </div>"
120,"<span class=""artDateTime"">30.06.2020</span>","<div class=""artDesc"">, at der allerede nu kunne meldes ud omkring tilskuerkapaciteten til næste sæson. Altså efter august. Men det kommer ikke til at ske, meddeler Kulturministeriet. Hækkerup og sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) vil først i august indkalde partilederne </div>"
121,"<span class=""artDateTime"">29.06.2020</span>","<div class=""artDesc""> holder, hvis man ikke mødes ansigt til ansigt,« siger han. Det har ikke været muligt at få en kommentar fra sundhedsminister <b>Magnus</b> <b>Heunicke</b>. Seks eksempler på hjemmebehandling Danskerne skal vænne sig til at gå til lægen hjemmefra og andre </div>"
122,"<span class=""artDateTime"">29.06.2020</span>","<div class=""artDesc"">, at det har haft store menneskelige omkostninger for både de berørte borgere og patienter og deres pårørende, siger sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S). - Med vores offensive teststrategi, intensive smitteopsporing og mulighed for midlertidigt at gribe </div>"
123,"<span class=""artDateTime"">27.06.2020</span>","<div class=""artDesc""> Danmark.« Flere udbad sig præcise kildehenvisninger. For at kunne levere dem læste jeg hasteloven af marts 2020 omhyggeligt igennem. Jeg så til min forbavselse, at sundhedsminister <b>Magnus</b> <b>Heunickes</b> beføjelser var mere vidtgående </div>"
124,"<span class=""artDateTime"">26.06.2020</span>","<div class=""artDesc"">Sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) og forsvarsminister Trine Bramsen (S) får næse i sagen om Danmarks tilbud om ældre respiratorer til Italien. Bag næsen står støttepartiet De Radikale og blå blok. Det sker, selv om de to ministre </div>"
125,"<span class=""artDateTime"">26.06.2020</span>","<div class=""artDesc"">Sundhedsministeriet var vidende om, at de respiratorer, der skulle sendes til Italien for at hjælpe med coronabehandlingen, ikke kunne bruges til det. Men den viden nåede ikke ministeren. Det siger sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S </div>"
126,"<span class=""artDateTime"">25.06.2020</span>","<div class=""artDesc"">. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) anser appen som et vigtigt supplerende redskab til den manuelle opsporing, som sundhedsmyndighederne står for. - Med appen har vi tilføjet et digitalt værktøj, der kan hjælpe med at bryde de skjulte smittekæder, siger </div>"
127,"<span class=""artDateTime"">25.06.2020</span>","<div class=""artDesc""> er blevet smittet under selve demonstrationen,« forklarer Anette Lykke Petri. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> har tidligere udpeget de smittede relateret til flyet og demonstrationen som et af tre alvorlige udbrud i Danmark. Det tredje </div>"
128,"<span class=""artDateTime"">24.06.2020</span>","<div class=""artDesc""> en uvurderlig stor indsats under coronaepidemien, hvor især mennesker med kroniske sygdomme har været bekymrede og efterspurgt målrettet information,« siger sundhedsminister <b>Magnus</b> <b>Heunicke</b> og peger på, at de ekstra 13 mio. kr. skal gøre gavn »og </div>"
129,"<span class=""artDateTime"">22.06.2020</span>","<div class=""artDesc""> instruktioner fra Sundheds- og Ældreministeriets departement om, at habilitetsreglerne skulle overholdes.« Bekymret minister Sundhedsminister <b>Magnus</b> <b>Heunicke</b>, der endnu ikke har besluttet, om han vil følge Kammeradvokatens anbefaling om at stile </div>"
130,"<span class=""artDateTime"">22.06.2020</span>","<div class=""artDesc""> til Weekendavisen. - Det hele er så grimt, og medarbejderne behandles respektløst. Sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) har tidligere afvist at udtale sig om sagen, mens Kammeradvokatens undersøgelse stod på. </div>"
131,"<span class=""artDateTime"">21.06.2020</span>","<div class=""artDesc"">Flere end 300.000 har hentet den danske app ”Smittestop”, der skal hjælpe med at stoppe spredningen af coronavirus. Det skriver sundhedsminister <b>Magnus</b> <b>Heunicke</b> (S) på det sociale medie Twitter. Her opfordrer han til, at danskerne henter </div>"
